,business_id,stars
73596,89503,4.0
73597,89503,4.0
73598,89503,5.0
73599,89503,3.0
73600,89503,5.0
73601,89503,4.0
73602,89503,5.0
73603,89503,4.0
73604,89503,3.0
73605,89503,5.0
73606,89503,4.0
73607,89503,3.0
73608,89503,5.0
73609,89503,5.0
73610,89503,4.0
73611,89503,4.0
73612,89503,5.0
73613,89503,4.0
73614,89503,3.0
73615,89503,5.0
73616,89503,2.0
73617,89503,4.0
73618,89503,4.0
73619,89503,5.0
73620,89503,2.0
73621,89503,5.0
73622,89503,5.0
73623,89503,4.0
73624,89503,2.0
73625,89503,4.0
73626,89503,5.0
73627,89503,5.0
73628,89503,1.0
73629,89503,5.0
73630,89503,4.0
73631,89503,1.0
73632,89503,2.0
73633,89503,5.0
73634,89503,4.0
73635,89503,5.0
73636,89503,5.0
73637,89503,5.0
73638,89503,4.0
73639,89503,2.0
73640,89503,4.0
73641,89503,5.0
73642,89503,1.0
73643,89503,5.0
73644,89503,3.0
73645,89503,2.0
73646,89503,5.0
73647,89503,2.0
73648,89503,4.0
73649,89503,5.0
73650,89503,4.0
73651,71853,1.0
73652,71853,5.0
73653,71853,1.0
73654,71853,5.0
73655,71853,1.0
73656,71853,1.0
73657,71853,5.0
73658,71853,1.0
73659,71853,4.0
73660,71853,1.0
73661,71853,4.0
73662,71853,3.0
73663,71853,2.0
73664,71853,2.0
73665,71853,5.0
73666,71853,1.0
73667,71853,1.0
73668,71853,3.0
73669,71853,5.0
73670,71853,2.0
73671,71853,4.0
73672,71853,1.0
73673,71853,5.0
73674,102461,1.0
73675,102461,4.0
73676,102461,5.0
73677,102461,1.0
73678,102461,4.0
73679,102461,4.0
73680,102461,1.0
73681,102461,5.0
73682,102461,5.0
73683,102461,4.0
73684,102461,5.0
73685,102461,5.0
73686,183620,4.0
73687,183620,1.0
73688,183620,1.0
73689,183620,1.0
73690,183620,4.0
73691,183620,3.0
73692,183620,5.0
73693,183620,4.0
73694,183620,1.0
73695,183620,4.0
73696,91231,4.0
73697,91231,5.0
73698,91231,1.0
73699,91231,1.0
73700,91231,1.0
73701,91231,2.0
73702,80477,4.0
73703,80477,5.0
73704,80477,4.0
73705,80477,1.0
73706,80477,4.0
73707,80477,4.0
73708,80477,1.0
73709,80477,1.0
73710,80477,5.0
73711,80477,1.0
73712,80477,1.0
73713,80477,3.0
73714,80477,2.0
73715,80477,3.0
73716,80477,1.0
73717,80477,1.0
73718,80477,2.0
73719,80477,1.0
73720,80477,4.0
73721,80477,5.0
73722,80477,5.0
73723,80477,1.0
73724,80477,4.0
73725,80477,4.0
73726,80477,4.0
73727,57445,1.0
73728,57445,3.0
73729,57445,3.0
73730,57445,3.0
73731,57445,2.0
73732,57445,1.0
73733,57445,2.0
73734,57445,3.0
73735,57445,1.0
73736,57445,1.0
73737,57445,1.0
73738,57445,3.0
73739,57445,1.0
73740,57445,1.0
73741,57445,1.0
73742,98402,5.0
73743,98402,2.0
73744,98402,5.0
73745,98402,1.0
73746,98402,5.0
73747,98402,3.0
73748,98402,1.0
73749,98402,2.0
73750,98402,4.0
73751,98402,5.0
73752,98402,4.0
73753,98402,1.0
73754,169373,4.0
73755,169373,4.0
73756,169373,5.0
73757,169373,4.0
73758,169373,4.0
73759,169373,4.0
73760,169373,1.0
73761,169373,4.0
73762,169373,5.0
73763,169373,5.0
73764,169373,4.0
73765,169373,3.0
73766,169373,1.0
73767,169373,3.0
73768,169373,5.0
73769,169373,4.0
73770,169373,3.0
73771,169373,1.0
73772,169373,2.0
73773,169373,5.0
73774,169373,4.0
73775,169373,5.0
73776,169373,4.0
73777,169373,5.0
73778,169373,1.0
73779,169373,4.0
73780,169373,5.0
73781,169373,2.0
73782,160985,2.0
73783,160985,1.0
73784,160985,4.0
73785,160985,1.0
73786,171443,2.0
73787,171443,1.0
73788,171443,5.0
73789,171443,1.0
73790,171443,1.0
73791,171443,1.0
73792,171443,1.0
73793,41825,1.0
73794,41825,2.0
73795,41825,5.0
73796,41825,5.0
73797,41825,2.0
73798,41825,2.0
73799,41825,1.0
73800,41825,5.0
73801,41825,3.0
73802,68307,5.0
73803,68307,2.0
73804,68307,5.0
73805,68307,1.0
73806,68307,5.0
73807,68307,1.0
73808,68307,3.0
73809,68307,5.0
73810,68307,1.0
73811,68307,5.0
73812,68307,4.0
73813,68307,5.0
73814,68307,1.0
73815,68307,1.0
73816,68307,5.0
73817,68307,5.0
73818,68307,3.0
73819,68307,2.0
73820,68307,4.0
73821,68307,5.0
73822,68307,5.0
73823,68307,1.0
73824,68307,3.0
73825,68307,4.0
73826,68307,5.0
73827,68307,5.0
73828,68307,5.0
73829,68307,1.0
73830,68307,3.0
73831,68307,4.0
73832,68307,2.0
73833,68307,3.0
73834,68307,2.0
73835,68307,2.0
73836,68307,5.0
73837,68307,5.0
73838,68307,5.0
73839,68307,5.0
73840,68307,5.0
73841,68307,3.0
73842,68307,2.0
73843,68307,5.0
73844,68307,2.0
73845,68307,1.0
73846,68307,5.0
73847,68307,4.0
73848,68307,5.0
73849,68307,4.0
73850,68307,5.0
73851,68307,4.0
73852,68307,5.0
73853,81283,4.0
73854,81283,4.0
73855,81283,4.0
73856,81283,1.0
73857,81283,4.0
73858,81283,5.0
73859,81283,3.0
73860,81283,3.0
73861,81283,5.0
73862,81283,5.0
73863,81283,5.0
73864,81283,5.0
73865,81283,5.0
73866,81283,5.0
73867,81283,4.0
73868,81283,3.0
73869,81283,1.0
73870,81283,5.0
73871,81283,3.0
73872,81283,2.0
73873,81283,5.0
73874,81283,5.0
73875,81283,5.0
73876,81283,5.0
73877,81283,1.0
73878,81283,2.0
73879,81283,4.0
73880,81283,5.0
73881,81283,5.0
73882,81283,4.0
73883,81283,5.0
73884,81283,4.0
73885,81283,4.0
73886,81283,5.0
73887,168548,3.0
73888,168548,4.0
73889,168548,4.0
73890,168548,2.0
73891,168548,3.0
73892,168548,2.0
73893,168548,4.0
73894,168548,5.0
73895,168548,4.0
73896,168548,2.0
73897,168548,3.0
73898,168548,4.0
73899,168548,4.0
73900,168548,4.0
73901,168548,3.0
73902,168548,4.0
73903,168548,5.0
73904,168548,4.0
73905,168548,4.0
73906,168548,4.0
73907,168548,3.0
73908,168548,1.0
73909,168548,4.0
73910,168548,4.0
73911,168548,4.0
73912,168548,5.0
73913,168548,2.0
73914,168548,4.0
73915,168548,4.0
73916,168548,4.0
73917,168548,1.0
73918,168548,5.0
73919,168548,5.0
73920,168548,2.0
73921,168548,3.0
73922,168548,5.0
73923,168548,2.0
73924,168548,4.0
73925,168548,4.0
73926,168548,4.0
73927,168548,5.0
73928,168548,4.0
73929,168548,3.0
73930,168548,1.0
73931,168548,4.0
73932,168548,5.0
73933,168548,3.0
73934,34469,5.0
73935,34469,5.0
73936,34469,1.0
73937,34469,2.0
73938,34469,4.0
73939,34469,1.0
73940,34469,4.0
73941,34469,1.0
73942,34469,4.0
73943,34469,5.0
73944,34469,1.0
73945,34469,5.0
73946,34469,4.0
73947,34469,4.0
73948,34469,1.0
73949,34469,2.0
73950,34469,4.0
73951,34469,1.0
73952,34469,5.0
73953,34469,1.0
73954,34469,1.0
73955,34469,5.0
73956,34469,3.0
73957,34469,2.0
73958,34469,2.0
73959,34469,5.0
73960,34469,5.0
73961,34469,5.0
73962,34469,2.0
73963,34469,4.0
73964,34469,2.0
73965,34469,1.0
73966,34469,5.0
73967,34469,5.0
73968,34469,5.0
73969,34469,4.0
73970,34469,4.0
73971,34469,3.0
73972,34469,5.0
73973,34469,5.0
73974,34469,2.0
73975,34469,1.0
73976,34469,4.0
73977,34469,4.0
73978,34469,2.0
73979,34469,4.0
73980,34469,3.0
73981,34469,5.0
73982,34469,1.0
73983,34469,3.0
73984,34469,5.0
73985,34469,3.0
73986,34469,2.0
73987,34469,4.0
73988,34469,5.0
73989,34469,5.0
73990,34469,5.0
73991,34469,4.0
73992,34469,1.0
73993,34469,1.0
73994,34469,4.0
73995,34469,4.0
73996,34469,5.0
73997,34469,3.0
73998,34469,4.0
73999,34469,3.0
74000,34469,1.0
74001,34469,1.0
74002,34469,5.0
74003,34469,5.0
74004,34469,3.0
74005,34469,3.0
74006,34469,4.0
74007,34469,4.0
74008,34469,5.0
74009,34469,4.0
74010,34469,3.0
74011,34469,1.0
74012,34469,5.0
74013,34469,2.0
74014,34469,5.0
74015,34469,4.0
74016,34469,5.0
74017,34469,5.0
74018,34469,1.0
74019,110240,3.0
74020,110240,2.0
74021,110240,1.0
74022,110240,1.0
74023,110240,1.0
74024,110240,5.0
74025,110240,1.0
74026,110240,3.0
74027,110240,5.0
74028,110240,1.0
74029,110240,5.0
74030,110240,5.0
74031,110240,1.0
74032,110240,1.0
74033,110240,1.0
74034,110240,5.0
74035,110240,5.0
74036,110240,5.0
74037,110240,1.0
74038,110240,1.0
74039,110240,3.0
74040,110240,1.0
74041,110240,1.0
74042,110240,1.0
74043,110240,5.0
74044,110240,1.0
74045,110240,2.0
74046,110240,1.0
74047,110240,1.0
74048,110240,5.0
74049,110240,5.0
74050,110240,4.0
74051,110240,5.0
74052,110240,1.0
74053,110240,1.0
74054,110240,5.0
74055,110240,1.0
74056,110240,2.0
74057,110240,2.0
74058,110240,1.0
74059,110240,5.0
74060,110240,5.0
74061,110240,1.0
74062,110240,1.0
74063,110240,1.0
74064,110240,1.0
74065,110240,5.0
74066,110240,1.0
74067,110240,2.0
74068,152401,1.0
74069,152401,4.0
74070,152401,2.0
74071,126692,1.0
74072,126692,2.0
74073,126692,1.0
74074,126692,4.0
74075,126692,2.0
74076,126692,4.0
74077,126692,4.0
74078,126692,2.0
74079,126692,5.0
74080,126692,3.0
74081,126692,4.0
74082,126692,1.0
74083,126692,4.0
74084,126692,2.0
74085,126692,4.0
74086,126692,3.0
74087,126692,3.0
74088,126692,4.0
74089,126692,4.0
74090,126692,4.0
74091,126692,1.0
74092,126692,3.0
74093,126692,5.0
74094,126692,1.0
74095,126692,3.0
74096,126692,1.0
74097,126692,5.0
74098,90508,3.0
74099,90508,1.0
74100,90508,1.0
74101,177240,5.0
74102,177240,3.0
74103,177240,2.0
74104,177240,1.0
74105,177240,1.0
74106,177240,2.0
74107,177240,5.0
74108,177240,3.0
74109,177240,5.0
74110,177240,1.0
74111,177240,5.0
74112,137507,5.0
74113,137507,2.0
74114,137507,2.0
74115,137507,5.0
74116,137507,3.0
74117,137507,4.0
74118,137507,5.0
74119,137507,5.0
74120,137507,1.0
74121,137507,3.0
74122,137507,5.0
74123,137507,4.0
74124,137507,1.0
74125,137507,1.0
74126,137507,4.0
74127,137507,1.0
74128,137507,3.0
74129,137507,5.0
74130,137507,1.0
74131,137507,3.0
74132,137507,1.0
74133,137507,2.0
74134,137507,5.0
74135,137507,5.0
74136,137507,4.0
74137,137507,5.0
74138,137507,2.0
74139,137507,1.0
74140,137507,5.0
74141,137507,5.0
74142,137507,1.0
74143,137507,1.0
74144,137507,5.0
74145,137507,1.0
74146,137507,2.0
74147,137507,1.0
74148,137507,4.0
74149,137507,1.0
74150,137507,1.0
74151,137507,1.0
74152,137507,4.0
74153,137507,5.0
74154,137507,2.0
74155,137507,5.0
74156,137507,2.0
74157,137507,2.0
74158,137507,1.0
74159,137507,1.0
74160,137507,2.0
74161,137507,5.0
74162,137507,3.0
74163,137507,3.0
74164,137507,1.0
74165,137507,2.0
74166,137507,1.0
74167,137507,3.0
74168,137507,1.0
74169,137507,3.0
74170,137507,4.0
74171,137507,5.0
74172,137507,2.0
74173,137507,3.0
74174,137507,1.0
74175,137507,2.0
74176,137507,1.0
74177,137507,1.0
74178,137507,1.0
74179,137507,4.0
74180,137507,4.0
74181,137507,4.0
74182,137507,5.0
74183,137507,3.0
74184,137507,1.0
74185,137507,2.0
74186,137507,4.0
74187,137507,4.0
74188,137507,5.0
74189,137507,4.0
74190,137507,4.0
74191,137507,1.0
74192,137507,2.0
74193,137507,3.0
74194,137507,2.0
74195,137507,2.0
74196,137507,2.0
74197,137507,2.0
74198,137507,5.0
74199,137507,5.0
74200,45187,1.0
74201,45187,4.0
74202,45187,2.0
74203,45187,2.0
74204,45187,2.0
74205,45187,5.0
74206,45187,1.0
74207,45187,3.0
74208,45187,4.0
74209,45187,1.0
74210,45187,4.0
74211,45187,5.0
74212,45187,1.0
74213,117366,2.0
74214,117366,5.0
74215,117366,2.0
74216,117366,4.0
74217,117366,5.0
74218,117366,3.0
74219,117366,5.0
74220,117366,1.0
74221,117366,1.0
74222,117366,1.0
74223,117366,4.0
74224,117366,5.0
74225,117366,5.0
74226,117366,3.0
74227,117366,1.0
74228,117366,3.0
74229,117366,5.0
74230,117366,1.0
74231,117366,1.0
74232,117366,1.0
74233,117366,5.0
74234,117366,4.0
74235,117366,1.0
74236,117366,4.0
74237,117366,1.0
74238,117366,1.0
74239,117366,4.0
74240,117366,5.0
74241,117366,4.0
74242,117366,5.0
74243,117366,1.0
74244,117366,4.0
74245,117366,5.0
74246,117366,1.0
74247,117366,1.0
74248,117366,4.0
74249,117366,3.0
74250,117366,2.0
74251,117366,1.0
74252,117366,2.0
74253,117366,5.0
74254,117366,3.0
74255,117366,5.0
74256,117366,4.0
74257,117366,2.0
74258,117366,5.0
74259,117366,4.0
74260,117366,1.0
74261,117366,1.0
74262,117366,5.0
74263,117366,1.0
74264,117366,5.0
74265,117366,3.0
74266,117366,4.0
74267,117366,5.0
74268,117366,5.0
74269,117366,4.0
74270,117366,3.0
74271,117366,1.0
74272,117366,1.0
74273,117366,3.0
74274,117366,2.0
74275,117366,5.0
74276,117366,1.0
74277,117366,1.0
74278,117366,4.0
74279,117366,5.0
74280,117366,5.0
74281,117366,5.0
74282,117366,2.0
74283,16558,5.0
74284,16558,5.0
74285,16558,5.0
74286,16558,5.0
74287,16558,1.0
74288,16558,5.0
74289,16558,5.0
74290,16558,2.0
74291,16558,1.0
74292,16558,1.0
74293,16558,4.0
74294,16558,2.0
74295,16558,5.0
74296,16558,4.0
74297,16558,4.0
74298,16558,5.0
74299,16558,4.0
74300,16558,2.0
74301,16558,5.0
74302,16558,1.0
74303,16558,5.0
74304,16558,5.0
74305,16558,5.0
74306,16558,4.0
74307,16558,2.0
74308,16558,5.0
74309,16558,1.0
74310,16558,5.0
74311,135482,3.0
74312,135482,2.0
74313,135482,2.0
74314,135482,3.0
74315,135482,3.0
74316,135482,2.0
74317,135482,4.0
74318,135482,5.0
74319,135482,5.0
74320,135482,5.0
74321,135482,3.0
74322,135482,5.0
74323,135482,3.0
74324,135482,2.0
74325,148321,1.0
74326,148321,1.0
74327,148321,1.0
74328,148321,1.0
74329,148412,1.0
74330,148412,2.0
74331,148412,1.0
74332,148412,1.0
74333,148412,2.0
74334,148412,1.0
74335,148412,2.0
74336,148412,2.0
74337,148412,1.0
74338,148412,1.0
74339,148412,1.0
74340,148412,3.0
74341,148412,3.0
74342,148412,5.0
74343,148412,5.0
74344,148412,1.0
74345,117902,2.0
74346,117902,4.0
74347,117902,2.0
74348,117902,5.0
74349,117902,3.0
74350,117902,1.0
74351,117902,5.0
74352,117902,3.0
74353,117902,2.0
74354,126129,5.0
74355,126129,5.0
74356,126129,5.0
74357,126129,5.0
74358,126129,4.0
74359,126129,1.0
74360,126129,5.0
74361,126129,5.0
74362,126129,5.0
74363,126129,5.0
74364,126129,5.0
74365,126129,4.0
74366,126129,3.0
74367,126129,1.0
74368,126129,5.0
74369,6323,1.0
74370,6323,1.0
74371,6323,1.0
74372,6323,1.0
74373,6323,5.0
74374,6323,1.0
74375,6323,1.0
74376,6323,2.0
74377,6323,1.0
74378,6323,4.0
74379,6323,5.0
74380,6323,5.0
74381,131131,4.0
74382,131131,4.0
74383,131131,2.0
74384,131131,1.0
74385,131131,4.0
74386,131131,1.0
74387,131131,1.0
74388,131131,1.0
74389,131131,5.0
74390,131131,1.0
74391,17408,1.0
74392,17408,2.0
74393,17408,5.0
74394,17408,1.0
74395,17408,3.0
74396,17408,1.0
74397,17408,3.0
74398,17408,5.0
74399,17408,1.0
74400,17408,2.0
74401,17408,1.0
74402,17408,1.0
74403,49023,4.0
74404,49023,5.0
74405,49023,1.0
74406,49023,4.0
74407,49023,5.0
74408,49023,5.0
74409,49023,1.0
74410,49023,1.0
74411,49023,5.0
74412,49023,5.0
74413,49023,3.0
74414,123755,5.0
74415,123755,4.0
74416,123755,1.0
74417,123755,1.0
74418,123755,1.0
74419,123755,1.0
74420,123755,1.0
74421,123755,1.0
74422,123755,1.0
74423,123755,1.0
74424,123755,2.0
74425,123755,1.0
74426,123755,1.0
74427,161293,3.0
74428,161293,1.0
74429,161293,1.0
74430,161293,5.0
74431,161293,5.0
74432,161293,3.0
74433,161293,5.0
74434,161293,3.0
74435,114366,3.0
74436,114366,2.0
74437,114366,2.0
74438,114366,4.0
74439,114366,3.0
74440,114366,5.0
74441,114366,2.0
74442,114366,5.0
74443,114366,3.0
74444,258,4.0
74445,258,1.0
74446,258,1.0
74447,258,1.0
74448,258,5.0
74449,258,4.0
74450,258,3.0
74451,258,5.0
74452,258,4.0
74453,258,4.0
74454,258,1.0
74455,258,3.0
74456,258,5.0
74457,258,1.0
74458,258,2.0
74459,258,4.0
74460,258,1.0
74461,258,1.0
74462,258,2.0
74463,258,1.0
74464,258,5.0
74465,258,5.0
74466,258,1.0
74467,258,4.0
74468,258,1.0
74469,258,4.0
74470,258,1.0
74471,258,4.0
74472,258,1.0
74473,258,1.0
74474,258,5.0
74475,258,1.0
74476,258,5.0
74477,258,1.0
74478,258,1.0
74479,142095,3.0
74480,142095,5.0
74481,142095,1.0
74482,142095,5.0
74483,142095,1.0
74484,142095,3.0
74485,142095,5.0
74486,142095,5.0
74487,142095,3.0
74488,142095,5.0
74489,142095,1.0
74490,142095,1.0
74491,142095,5.0
74492,142095,3.0
74493,142095,5.0
74494,142095,5.0
74495,142095,5.0
74496,22468,1.0
74497,22468,1.0
74498,22468,1.0
74499,22468,1.0
74500,22468,2.0
74501,22468,4.0
74502,22468,1.0
74503,22468,1.0
74504,22468,4.0
74505,22468,1.0
74506,22468,4.0
74507,22468,1.0
74508,22468,1.0
74509,132345,3.0
74510,132345,5.0
74511,132345,1.0
74512,132345,1.0
74513,132345,1.0
74514,132345,3.0
74515,132345,1.0
74516,132345,5.0
74517,132345,1.0
74518,132345,3.0
74519,132345,1.0
74520,132345,2.0
74521,132345,5.0
74522,132345,1.0
74523,132345,1.0
74524,172384,5.0
74525,172384,5.0
74526,172384,5.0
74527,172384,5.0
74528,172384,5.0
74529,172384,1.0
74530,172384,4.0
74531,172384,1.0
74532,172384,5.0
74533,172384,4.0
74534,172384,3.0
74535,172384,5.0
74536,172384,4.0
74537,172384,3.0
74538,172384,5.0
74539,30729,3.0
74540,30729,1.0
74541,30729,1.0
74542,30729,2.0
74543,30729,2.0
74544,30729,1.0
74545,30729,2.0
74546,30729,1.0
74547,30729,1.0
74548,30729,1.0
74549,30729,1.0
74550,30729,3.0
74551,30729,2.0
74552,30729,2.0
74553,170528,1.0
74554,170528,1.0
74555,170528,1.0
74556,170528,5.0
74557,170528,1.0
74558,170528,4.0
74559,170528,2.0
74560,170528,1.0
74561,170528,1.0
74562,170528,1.0
74563,170528,3.0
74564,170528,4.0
74565,170528,5.0
74566,170528,4.0
74567,170528,1.0
74568,170528,1.0
74569,51110,1.0
74570,51110,1.0
74571,51110,1.0
74572,51110,5.0
74573,51110,5.0
74574,51110,5.0
74575,51110,1.0
74576,51110,1.0
74577,51110,4.0
74578,51110,4.0
74579,47115,4.0
74580,47115,5.0
74581,47115,1.0
74582,47115,1.0
74583,47115,3.0
74584,47115,1.0
74585,47317,4.0
74586,47317,5.0
74587,47317,5.0
74588,47317,5.0
74589,47317,5.0
74590,47317,5.0
74591,47317,5.0
74592,47317,5.0
74593,47317,2.0
74594,47317,2.0
74595,47317,5.0
74596,47317,4.0
74597,47317,5.0
74598,47317,5.0
74599,47317,2.0
74600,47317,5.0
74601,47317,5.0
74602,47317,5.0
74603,47317,5.0
74604,47317,4.0
74605,47317,5.0
74606,47317,5.0
74607,47317,2.0
74608,47317,5.0
74609,47317,5.0
74610,47317,5.0
74611,47317,5.0
74612,47317,5.0
74613,47317,1.0
74614,108262,4.0
74615,108262,4.0
74616,108262,2.0
74617,108262,3.0
74618,108262,1.0
74619,108262,1.0
74620,108262,5.0
74621,108262,1.0
74622,108262,1.0
74623,108262,1.0
74624,108262,4.0
74625,108262,1.0
74626,108262,5.0
74627,108262,1.0
74628,108262,2.0
74629,108262,4.0
74630,108262,2.0
74631,108262,5.0
74632,108262,5.0
74633,108262,5.0
74634,108262,1.0
74635,108262,3.0
74636,108262,5.0
74637,108262,5.0
74638,108262,5.0
74639,108262,4.0
74640,108262,5.0
74641,108262,5.0
74642,108262,4.0
74643,108262,4.0
74644,108262,4.0
74645,108262,5.0
74646,108262,1.0
74647,108262,5.0
74648,108262,4.0
74649,108262,5.0
74650,108262,1.0
74651,108262,5.0
74652,108262,2.0
74653,108262,3.0
74654,108262,4.0
74655,108262,4.0
74656,108262,2.0
74657,108262,2.0
74658,108262,4.0
74659,108262,1.0
74660,108262,4.0
74661,108262,5.0
74662,108262,4.0
74663,108262,2.0
74664,108262,2.0
74665,108262,5.0
74666,108262,4.0
74667,108262,2.0
74668,108262,2.0
74669,108262,2.0
74670,108262,4.0
74671,108262,5.0
74672,108262,1.0
74673,108262,4.0
74674,108262,4.0
74675,108262,1.0
74676,108262,5.0
74677,108262,3.0
74678,108262,3.0
74679,108262,5.0
74680,108262,2.0
74681,108262,4.0
74682,161247,1.0
74683,161247,5.0
74684,161247,4.0
74685,161247,3.0
74686,161247,2.0
74687,180137,3.0
74688,180137,2.0
74689,180137,5.0
74690,180137,2.0
74691,180137,1.0
74692,180137,5.0
74693,180137,1.0
74694,180137,4.0
74695,180137,3.0
74696,180137,1.0
74697,180137,1.0
74698,180137,5.0
74699,180137,5.0
74700,180137,2.0
74701,185750,5.0
74702,185750,5.0
74703,185750,5.0
74704,185750,4.0
74705,185750,5.0
74706,185750,1.0
74707,185750,5.0
74708,185750,5.0
74709,185750,5.0
74710,185750,2.0
74711,185750,4.0
74712,185750,5.0
74713,185750,5.0
74714,138229,2.0
74715,138229,5.0
74716,138229,2.0
74717,138229,1.0
74718,138229,1.0
74719,138229,1.0
74720,41117,5.0
74721,41117,1.0
74722,41117,5.0
74723,143945,1.0
74724,143945,1.0
74725,143945,2.0
74726,143945,2.0
74727,143945,1.0
74728,143945,1.0
74729,143945,3.0
74730,143945,5.0
74731,143945,1.0
74732,143945,5.0
74733,143945,5.0
74734,143945,1.0
74735,143945,5.0
74736,143945,1.0
74737,143945,1.0
74738,143945,1.0
74739,143945,2.0
74740,143945,4.0
74741,143945,4.0
74742,143945,3.0
74743,143945,4.0
74744,143945,3.0
74745,143945,4.0
74746,143945,1.0
74747,21466,3.0
74748,21466,1.0
74749,21466,1.0
74750,21466,5.0
74751,21466,1.0
74752,21466,1.0
74753,21466,5.0
74754,149217,5.0
74755,149217,5.0
74756,149217,5.0
74757,149217,5.0
74758,149217,1.0
74759,132196,5.0
74760,132196,1.0
74761,132196,5.0
74762,132196,5.0
74763,132196,5.0
74764,132196,5.0
74765,132196,5.0
74766,132196,5.0
74767,132196,5.0
74768,132196,5.0
74769,132196,4.0
74770,132196,5.0
74771,132196,5.0
74772,132196,1.0
74773,132196,1.0
74774,177446,3.0
74775,177446,5.0
74776,177446,4.0
74777,177446,5.0
74778,177446,4.0
74779,177446,3.0
74780,177446,1.0
74781,136217,1.0
74782,136217,2.0
74783,136217,2.0
74784,136217,1.0
74785,136217,1.0
74786,136217,1.0
74787,136217,5.0
74788,136217,1.0
74789,136217,2.0
74790,136217,5.0
74791,136217,4.0
74792,136217,1.0
74793,136217,1.0
74794,136217,1.0
74795,136217,3.0
74796,100199,4.0
74797,100199,5.0
74798,100199,1.0
74799,100199,1.0
74800,100199,1.0
74801,100199,2.0
74802,100199,1.0
74803,38637,5.0
74804,38637,5.0
74805,38637,5.0
74806,38637,5.0
74807,38637,5.0
74808,38637,1.0
74809,38637,2.0
74810,38637,1.0
74811,9319,1.0
74812,9319,1.0
74813,9319,4.0
74814,9319,1.0
74815,9319,5.0
74816,9319,5.0
74817,9319,1.0
74818,9319,1.0
74819,9319,5.0
74820,42990,5.0
74821,42990,5.0
74822,42990,5.0
74823,42990,3.0
74824,42990,1.0
74825,42990,1.0
74826,42990,5.0
74827,42990,3.0
74828,42990,1.0
74829,42990,5.0
74830,42990,1.0
74831,42990,1.0
74832,117607,4.0
74833,117607,5.0
74834,117607,1.0
74835,117607,1.0
74836,117607,3.0
74837,117607,3.0
74838,117607,2.0
74839,117607,5.0
74840,117607,3.0
74841,117607,1.0
74842,117607,1.0
74843,126181,4.0
74844,126181,2.0
74845,126181,2.0
74846,126181,2.0
74847,126181,4.0
74848,126181,4.0
74849,126181,3.0
74850,126181,5.0
74851,126181,1.0
74852,126181,1.0
74853,126181,4.0
74854,126181,1.0
74855,126181,4.0
74856,126181,2.0
74857,126181,5.0
74858,126181,1.0
74859,126181,2.0
74860,126181,5.0
74861,126181,4.0
74862,126181,5.0
74863,126181,5.0
74864,126181,5.0
74865,126181,1.0
74866,126181,5.0
74867,126181,2.0
74868,126181,1.0
74869,126181,1.0
74870,126181,3.0
74871,126181,1.0
74872,126181,2.0
74873,126181,3.0
74874,126181,4.0
74875,126181,1.0
74876,126181,5.0
74877,126181,4.0
74878,126181,4.0
74879,126181,5.0
74880,126181,2.0
74881,126181,1.0
74882,126181,5.0
74883,126181,3.0
74884,126181,4.0
74885,126181,5.0
74886,126181,3.0
74887,126181,3.0
74888,126181,1.0
74889,126181,2.0
74890,126181,5.0
74891,126181,5.0
74892,126181,5.0
74893,126181,5.0
74894,126181,1.0
74895,126181,5.0
74896,126181,4.0
74897,126181,5.0
74898,126181,5.0
74899,126181,1.0
74900,126181,3.0
74901,126181,5.0
74902,126181,4.0
74903,126181,4.0
74904,126181,2.0
74905,126181,3.0
74906,126181,2.0
74907,126181,4.0
74908,126181,2.0
74909,126181,4.0
74910,126181,1.0
74911,126181,2.0
74912,126181,3.0
74913,126181,5.0
74914,126181,4.0
74915,126181,4.0
74916,126181,2.0
74917,126181,4.0
74918,126181,4.0
74919,126181,3.0
74920,126181,1.0
74921,126181,4.0
74922,126181,5.0
74923,126181,1.0
74924,126181,1.0
74925,126181,4.0
74926,126181,4.0
74927,126181,3.0
74928,126181,5.0
74929,126181,4.0
74930,126181,1.0
74931,126181,3.0
74932,126181,5.0
74933,126181,2.0
74934,126181,1.0
74935,126181,5.0
74936,126181,5.0
74937,126181,1.0
74938,126181,3.0
74939,126181,1.0
74940,126181,2.0
74941,126181,1.0
74942,126181,3.0
74943,126181,5.0
74944,101340,3.0
74945,101340,5.0
74946,101340,5.0
74947,101340,4.0
74948,101340,1.0
74949,101340,5.0
74950,101340,4.0
74951,101340,5.0
74952,101340,1.0
74953,101340,1.0
74954,101340,2.0
74955,101340,5.0
74956,101340,4.0
74957,101340,4.0
74958,101340,5.0
74959,101340,2.0
74960,101340,4.0
74961,101340,4.0
74962,101340,5.0
74963,101340,3.0
74964,101340,5.0
74965,101340,4.0
74966,101340,3.0
74967,101340,5.0
74968,101340,1.0
74969,101340,1.0
74970,101340,3.0
74971,101340,5.0
74972,101340,3.0
74973,101340,1.0
74974,101340,3.0
74975,101340,5.0
74976,101340,3.0
74977,101340,3.0
74978,101340,1.0
74979,101340,3.0
74980,101340,1.0
74981,101340,2.0
74982,101340,3.0
74983,101340,5.0
74984,101340,5.0
74985,101340,4.0
74986,101340,5.0
74987,101340,4.0
74988,101340,4.0
74989,101340,4.0
74990,101340,3.0
74991,101340,1.0
74992,101340,5.0
74993,101340,2.0
74994,101340,5.0
74995,101340,5.0
74996,101340,5.0
74997,101340,1.0
