,business_id,name,state,avgstar
58279,45389,Papa John's Pizza,NC,2.090909090909091
58290,15028,Papa John's Pizza,NC,2.8461538461538463
58303,6582,Domino's,NC,3.8461538461538463
58316,186646,Pizza Hut,NC,1.8
58346,8391,Domino's,NC,3.75
58358,114269,Pizza Hut,NC,2.7142857142857144
58365,135869,Pizza Hut,NC,1.5714285714285714
58386,8887,Pizza Hut,NC,3.6666666666666665
58389,122048,Pizza Hut,NC,1.7
58409,112319,Pizza Hut,NC,1.5151515151515151
58442,85089,Little Caesars Pizza,NC,2.0
58446,174489,Domino's,NC,3.1538461538461537
58459,33290,Little Caesars Pizza,NC,2.6
58464,21498,Domino's,NC,2.333333333333333
58467,125814,Pizza Hut,NC,1.1666666666666667
58485,151128,Pizza Hut,NC,1.6363636363636365
58496,18218,Pizza Hut,NC,1.5833333333333333
58520,137353,Papa John's Pizza,NC,1.0
58524,160154,Domino's,NC,3.6
58534,151553,Papa John's Pizza,NC,2.5416666666666665
58558,22002,Little Caesars Pizza,NC,4.0
58567,120317,Little Caesars,NC,3.0
58571,76107,Pizza Hut,NC,1.44
58621,124016,Papa John's Pizza,NC,2.0
58629,80325,Domino's,NC,1.627906976744186
58672,16963,Domino's,NC,1.5263157894736843
58691,66311,Papa John's Pizza,NC,1.6666666666666667
58706,56454,Pizza Hut,NC,1.6111111111111112
58724,76427,Pizza Hut,NC,1.34375
58756,50682,Domino's,NC,2.5
58762,87193,Pizza Hut,NC,3.333333333333333
58768,181992,Papa John's Pizza,NC,2.555555555555556
58777,23035,Pizza Hut,NC,1.3125
58793,85723,Papa John's Pizza,NC,2.3448275862068964
58822,147757,Domino's,NC,2.727272727272727
58844,101417,Pizza Hut,NC,3.25
58848,43201,Pizza Hut,NC,1.7142857142857142
58862,168575,Pizza Hut,NC,3.6666666666666665
58874,89266,Pizza Hut,NC,1.0
58878,189552,Domino's,NC,1.875
58886,110157,Little Caesars,NC,2.1666666666666665
58892,67077,Pizza Hut,NC,2.625
58900,191475,Domino's,NC,2.4375
58916,71269,Pizza Hut,NC,2.2
58921,72064,Little Caesars,NC,2.0
58926,110644,Pizza Hut,NC,2.0
58931,62694,Pizza Hut,NC,1.0
58934,164795,Papa John's Pizza,NC,2.25
58942,162870,Pizza Hut,NC,1.9090909090909087
58953,173102,Pizza Hut,NC,2.4
58963,123625,Papa John's Pizza,NC,2.0
58975,145806,Pizza Hut,NC,2.1875
58991,54401,Domino's,NC,2.3
59001,12997,Little Caesars Pizza,NC,1.9166666666666667
59025,29384,Papa John's Pizza,NC,2.75
59029,179042,Pizza Hut,NC,2.571428571428572
59043,182184,Pizza Hut,NC,2.875
59051,35334,Domino's Pizza,NC,3.333333333333333
59054,82730,Pizza Hut,NC,2.8181818181818183
59065,123058,Pizza Hut,NC,2.75
59069,102345,Domino's,NC,3.8333333333333335
59075,17967,Papa John's Pizza,NC,2.75
59083,187923,Pizza Hut,NC,1.3636363636363635
59105,41829,Papa John's Pizza,NC,2.68
59130,156175,Papa John's Pizza,NC,2.333333333333333
59133,112176,Papa John's Pizza,NC,3.4
59138,49218,Pizza Hut,NC,1.205128205128205
59177,100061,Domino's Pizza,NC,2.142857142857143
59184,148064,Domino's,NC,3.0
59205,164815,Domino's,NC,3.294117647058824
59222,140988,Papa John's Pizza,NC,1.5555555555555556
59231,171359,Little Caesars Pizza,NC,1.2
59236,53768,Papa John's Pizza,NC,2.272727272727273
59247,150895,Papa John's Pizza,NC,2.1666666666666665
59253,98463,Domino's,NC,1.4
59263,157601,Domino's,NC,2.1538461538461537
59276,73089,Pizza Hut,NC,1.6666666666666667
59300,165490,Domino's,NC,2.125
59316,121635,Domino's,NC,2.5454545454545454
59327,166796,Domino's Pizza,NC,1.8333333333333333
59333,54195,Papa John's Pizza,NC,2.2
59343,73986,Pizza Hut,NV,1.84
59393,48147,Pizza Hut,NV,2.2413793103448274
59422,134731,Pizza Hut,NV,2.5806451612903225
59453,185149,Pizza Hut,NV,2.24
59478,10947,Domino's Pizza,NV,2.4242424242424243
59511,146340,Domino's Pizza,NV,3.1904761904761907
59532,119097,Pizza Hut,NV,2.25
59536,94961,Pizza Hut,NV,1.8292682926829267
59577,140006,Pizza Hut,NV,1.9756097560975612
59618,135970,Little Caesars Pizza,NV,2.7258064516129035
59680,7599,Little Caesars Pizza,NV,1.5161290322580645
59711,17906,Pizza Hut,NV,3.2352941176470584
59745,129709,Pizza Hut,NV,2.0851063829787235
59792,5268,Little Caesars Pizza,NV,2.4705882352941178
59843,136397,Little Caesars Pizza,NV,2.3538461538461544
59908,89516,Little Caesars Pizza,NV,1.6956521739130437
59977,121727,Little Caesars Pizza,NV,1.72
60002,70241,Pizza Hut,NV,2.2857142857142856
60044,59556,Pizza Hut,NV,2.117647058823529
60061,69298,Little Caesars Pizza,NV,2.3076923076923075
60074,76359,Little Caesars Pizza,NV,2.41025641025641
60113,40256,Domino's Pizza,NV,2.2820512820512815
60152,57110,Domino's Pizza,NV,2.0689655172413794
60181,69390,Domino's Pizza,NV,4.0
60204,170233,Papa John's Pizza,NV,1.4444444444444444
60213,113077,Pizza Hut,NV,2.2857142857142856
60220,71326,Papa John's Pizza,NV,2.0
60251,166958,Little Caesars Pizza,NV,2.4642857142857144
60279,84457,Papa John's Pizza,NV,2.0
60317,116673,Pizza Hut,NV,2.3846153846153846
60330,153076,Little Caesars Pizza,NV,2.235294117647059
60347,53567,Little Caesars Pizza,NV,1.9404761904761905
60431,150800,Pizza Hut,NV,2.9090909090909087
60475,49150,Domino's Pizza,NV,2.3225806451612905
60568,23082,Pizza Hut,NV,1.8695652173913044
60591,72168,Pizza Hut,NV,2.272727272727273
60613,144980,Domino's Pizza,NV,2.522727272727273
60657,116641,Little Caesars Pizza,NV,2.055555555555556
60675,178491,Domino's Pizza,NV,1.7954545454545454
60719,29504,Pizza Hut,NV,1.8571428571428568
60726,93842,Pizza Hut,NV,2.3389830508474576
60785,41752,Papa John's Pizza,NV,1.9629629629629632
60812,10425,Papa John's Pizza,NV,2.321428571428572
60840,27516,Domino's Pizza,NV,2.952380952380953
60861,88973,Little Caesars Pizza,NV,1.8412698412698407
60924,37651,Papa John's Pizza,NV,1.859375
60988,56641,Pizza Hut,NV,2.019230769230769
61040,60969,Pizza Hut,NV,2.6666666666666665
61064,54390,Pizza Hut,NV,2.2448979591836733
61113,120678,Domino's Pizza,NV,2.7948717948717947
61152,28892,Little Caesars Pizza,NV,2.24
61177,152303,Papa John's Pizza,NV,2.2254901960784315
61279,29226,Little Caesars Pizza,NV,1.653333333333333
61429,37265,Little Caesars Pizza,NV,1.1666666666666667
61435,152066,Domino's Pizza,NV,1.9130434782608696
61458,113702,Domino's Pizza,NV,3.227272727272727
61524,147344,Papa John's Pizza,NV,2.45
61544,8045,Domino's Pizza,NV,2.65625
61576,163949,Little Caesars Pizza,NV,1.7857142857142858
61604,110467,Pizza Hut,NV,3.2
61624,113831,Pizza Hut,NV,2.176470588235294
61658,97203,Domino's Pizza,NV,3.125
61714,39162,Domino's Pizza,NV,2.6875
61730,185385,Pizza Hut,NV,2.783783783783784
61767,151716,Pizza Hut,NV,2.2
61797,31821,Pizza Hut,NV,2.4722222222222223
61833,32582,Papa John's,NV,2.1538461538461537
61846,187059,Papa John's Pizza,NV,2.088235294117647
61880,90619,Domino's Pizza,NV,2.2285714285714286
61915,115528,Papa John's Pizza,NV,1.809523809523809
61978,145655,Pizza Hut,NV,2.555555555555556
61996,38121,Domino's Pizza,NV,1.4242424242424243
62029,7116,Domino's Pizza,NV,2.238095238095238
62050,58591,Pizza Hut,NV,2.7291666666666665
62098,160779,Pizza Hut Express,NV,2.333333333333333
62101,171469,Papa John's Pizza,NV,2.5625
62117,134509,Domino's Pizza,NV,2.4545454545454546
62128,16346,Little Caesars Pizza,NV,2.1111111111111107
62164,3074,Pizza Hut,NV,2.223684210526316
62240,34667,Pizza Hut,NV,2.375
62280,143388,Pizza Hut,NV,2.075
62320,151108,Little Caesars Pizza,NV,1.625
62352,67785,Little Caesars Pizza,NV,1.5862068965517242
62381,41001,Pizza Hut Express,NV,2.2
62386,31347,Papa John's Pizza,NV,2.0704225352112675
62457,47934,Domino's Pizza,NV,2.1044776119402986
62524,16874,Papa John's Pizza,NV,1.9142857142857144
62559,110830,Domino's Pizza,NV,2.272727272727273
62614,4814,Papa John's Pizza,NV,2.8571428571428568
62621,113646,Pizza Hut,NV,2.090909090909091
62654,77600,Pizza Hut,NV,2.608695652173913
62677,102261,Papa John's Pizza,NV,2.313725490196078
62728,106448,Pizza Hut,NV,1.9375
62744,41596,Domino's Pizza,NV,2.230769230769231
62809,69297,Pizza Hut,NV,2.03125
62841,158070,Papa John's Pizza,NV,2.263157894736842
62860,24563,Pizza Hut,NV,2.176470588235294
62877,7828,Pizza Hut,NV,2.25
62957,146056,Pizza Hut,NV,1.6923076923076923
62983,11094,Domino's Pizza,NV,2.5853658536585367
63024,27340,Little Caesars Pizza,NV,1.7415730337078652
63113,150630,Papa John's Pizza,NV,2.3181818181818183
63157,168511,Domino's Pizza,NV,4.416666666666667
63169,135567,Pizza Hut,NV,1.6923076923076923
63221,137713,Domino's Pizza,NV,2.581395348837209
63264,135121,Papa John's Pizza,NV,2.3255813953488373
63307,94371,Domino's Pizza,NV,2.290322580645161
63338,134698,Little Caesars,OH,2.333333333333333
63341,144097,Papa John's Pizza,OH,2.2
63346,184020,Pizza Hut,OH,2.333333333333333
63352,17372,Little Caesars Pizza,OH,2.6666666666666665
63355,172526,Pizza Hut,OH,1.75
63359,142503,Domino's Pizza,OH,2.1111111111111107
63368,61851,Pizza Hut,OH,1.5
63372,75861,Domino's Pizza,OH,2.6666666666666665
63375,147413,Pizza Hut,OH,2.0
63380,87732,Pizza Hut,OH,3.6666666666666665
63383,137910,Domino's Pizza,OH,2.8
63393,49881,Pizza Hut,OH,1.6666666666666667
63402,36717,Little Caesars Pizza,OH,2.2857142857142856
63409,156250,Pizza Hut,OH,2.1666666666666665
63421,64616,Domino's Pizza,OH,1.9166666666666667
63433,95895,Pizza Hut,OH,1.0
63437,113280,Pizza Hut,OH,3.125
63445,52393,Papa John's Pizza,OH,4.0
63448,178026,Domino's Pizza,OH,1.6666666666666667
63451,72618,Papa John's Pizza,OH,2.0
63454,59122,Pizza Hut,OH,2.8
63459,19957,Domino's Pizza,OH,2.1666666666666665
63465,69979,Pizza Hut,OH,2.0
63468,60926,Domino's Pizza,OH,3.8571428571428568
63475,51505,Pizza Hut,OH,2.090909090909091
63486,40324,Pizza Hut,OH,2.5454545454545454
63497,184539,Domino's Pizza,OH,2.4
63502,108093,Domino's Pizza,OH,2.1111111111111107
63511,3388,Pizza Hut,OH,1.0
63516,34119,Pizza Hut,OH,1.2
63526,77961,Pizza Hut,OH,1.8
63531,159517,Papa John's Pizza,OH,3.0
63535,102226,Pizza Hut,OH,1.5789473684210529
63554,127326,Little Caesars Pizza,OH,3.75
63558,133021,Pizza Hut,OH,3.2307692307692313
63571,70836,Little Caesars Pizza,OH,2.1666666666666665
63577,177879,Papa John's Pizza,OH,1.5
63581,163802,Papa John's Pizza,OH,1.3333333333333333
63584,42094,Domino's Pizza,OH,1.6666666666666667
63587,146508,Domino's Pizza,OH,3.75
63591,129107,Pizza Hut,OH,2.555555555555556
63600,120261,Papa John's Pizza,OH,3.2
63605,81551,Pizza Hut,OH,1.6
63610,132945,Pizza Hut,OH,3.333333333333333
63613,144443,Papa John's Pizza,OH,3.25
63617,57589,Papa John's Pizza,OH,1.3333333333333333
63626,18317,Papa John's Pizza,OH,2.75
63630,80565,Domino's Pizza,OH,4.0
63634,174263,Pizza Hut,OH,1.8
63639,9831,Pizza Hut,OH,2.357142857142857
63653,89992,Domino's Pizza,OH,2.142857142857143
63667,27818,Pizza Hut,OH,1.1785714285714286
63695,182961,Domino's Pizza,OH,2.555555555555556
63704,3060,Pizza Hut,OH,1.3333333333333333
63719,191941,Papa John's Pizza,OH,3.333333333333333
63722,157347,Pizza Hut,OH,2.333333333333333
63725,96206,Pizza Hut,OH,1.625
63733,187666,Pizza Hut,OH,2.0
63737,80413,Papa John's Pizza,OH,3.333333333333333
63746,12468,Papa John's Pizza,OH,1.1666666666666667
63752,134283,Pizza Hut,OH,2.25
63756,57508,Domino's Pizza,OH,2.4444444444444446
63765,93977,Pizza Hut,OH,1.7777777777777777
63774,75378,Little Caesars,OH,2.25
63778,153050,Little Caesars Pizza,OH,3.0
63782,52986,Pizza Hut,OH,1.7857142857142858
63796,127955,Pizza Hut,OH,2.125
63804,152711,Domino's Pizza,OH,3.0
63813,110283,Papa John's Pizza,OH,3.4
63818,11347,Domino's Pizza,OH,2.0
63821,175884,Papa John's Pizza,OH,2.1666666666666665
63827,43197,Little Caesars Pizza,OH,2.0
63830,191803,Pizza Hut,OH,3.333333333333333
63833,79946,Papa John's Pizza,OH,1.8571428571428568
63847,9081,Papa John's Pizza,OH,2.142857142857143
63854,155972,Papa Johns,OH,1.8
63859,186711,Pizza Hut,OH,2.0
63863,149222,Pizza Hut,OH,3.0
63867,51996,Papa John's Pizza,OH,1.8333333333333333
63873,25010,Pizza Hut,OH,1.7
63883,24560,Pizza Hut,OH,1.3076923076923077
63896,162508,Domino's Pizza,OH,4.0
63904,127529,Little Caesars Pizza,OH,2.5
63914,55461,Papa John' Pizza,OH,3.0
63918,99340,Domino's Pizza,OH,2.0
63923,169007,Papa John's Pizza,OH,2.333333333333333
63926,49251,Papa John's Pizza,OH,3.0
63932,174857,Papa John's Pizza,OH,2.0
63939,44130,Papa John's Pizza,OH,3.4
63944,188473,Papa John's Pizza,OH,2.6
63949,168599,Pizza Hut,OH,1.5
63953,14044,Pizza Hut,OH,1.8571428571428568
63960,137649,Pizza Hut,OH,2.7142857142857144
63967,69080,Pizza Hut,OH,3.125
63975,125970,Papa John's Pizza,OH,2.6
63980,18934,Domino's Pizza,ON,3.2
63985,95113,Little Caesars Pizza,ON,4.0
63988,58825,Little Caesars Pizza,ON,2.6666666666666665
63991,130916,Pizza Pizza,ON,2.1666666666666665
64003,126831,Domino's Pizza,ON,4.0
64009,12164,Pizza Hut,ON,2.55
64029,179137,Pizza Hut,ON,1.3333333333333333
64032,28116,Pizza Hut,ON,1.8571428571428568
64039,76874,Pizza Pizza,ON,2.1
64049,13374,Pizza Pizza,ON,3.6666666666666665
64052,146080,Domino's Pizza,ON,2.5
64056,112530,Papa John's Pizza,ON,2.5
64060,2672,Pizza Pizza,ON,2.333333333333333
64066,8879,Pizza Pizza,ON,1.875
64074,84643,Pizza Pizza,ON,2.333333333333333
64080,141146,Domino's Pizza,ON,3.571428571428572
64087,25330,Pizza Pizza,ON,2.4
64092,122748,Pizza Hut,ON,1.0
64095,40411,Pizza Hut,ON,2.333333333333333
64116,84793,Pizza Pizza,ON,2.333333333333333
64119,5237,Pizza Pizza,ON,3.333333333333333
64122,55347,Domino's Pizza,ON,2.6
64127,47372,Pizza Hut,ON,2.25
64135,139172,Domino's,ON,2.5
64141,72553,Pizza Pizza,ON,4.2727272727272725
64152,102350,Pizza Hut,ON,3.5
64158,141950,Pizza Pizza,ON,2.6
64163,142577,Pizza Hut,ON,3.333333333333333
64166,110095,Pizza Hut,ON,2.2
64171,77352,Domino's Pizza,ON,2.0
64180,161394,Little Caesars Pizza,ON,2.636363636363636
64191,110565,Domino's,ON,2.142857142857143
64198,43093,Little Caesars Pizza,ON,3.2
64203,15411,Domino's Pizza,ON,3.2
64208,190836,Pizza Hut,ON,1.1428571428571428
64215,133004,Pizza Pizza,ON,2.7142857142857144
64222,181087,Pizza Hut,ON,2.6666666666666665
64234,130809,Pizza Pizza,ON,1.6666666666666667
64237,31834,Pizza Hut,ON,2.6666666666666665
64243,73219,Pizza Hut,ON,2.5
64251,29634,Pizza Pizza,ON,2.8
64256,189946,Little Caesars,ON,4.25
64260,126532,Pizza Pizza,ON,2.0
64263,101634,Papa John's,ON,3.0
64266,190277,Pizza Hut,ON,1.875
64274,190874,Pizza Hut,ON,1.6666666666666667
64286,97972,Little Caesars Pizza,ON,2.0
64289,46838,Pizza Pizza,ON,2.625
64297,54332,Papa John's,ON,4.333333333333333
64300,154564,Domino's Pizza,ON,2.5
64304,145908,Pizza Hut,ON,2.75
64308,62311,Pizza Pizza,ON,1.0
64311,172366,Pizza Pizza,ON,2.625
64319,96875,Pizza Pizza,ON,2.142857142857143
64326,151172,Pizza Pizza,ON,3.75
64334,31594,Little Caesars Pizza,ON,4.166666666666667
64340,180530,Little Caesars Pizza,ON,3.6666666666666665
64346,22972,Domino's Pizza,ON,4.333333333333333
64355,124585,Pizza Pizza,ON,3.5
64361,182170,Little Caesars Pizza,ON,4.0
64364,1337,Pizza Pizza,ON,2.0
64367,48342,Pizza Pizza,ON,3.0
64372,8470,Pizza Pizza,ON,1.0
64375,141937,Pizza Pizza,ON,2.375
64383,64670,Pizza Hut,ON,1.875
64391,12295,Pizza Pizza,ON,1.6666666666666667
64394,105460,Pizza Pizza,ON,1.8
64399,91865,Pizza Pizza,ON,3.6666666666666665
64402,88038,Pizza Pizza,ON,1.6
64407,142353,Pizza Pizza,ON,3.0
64410,191627,Pizza Pizza,ON,1.625
64418,14645,Domino's Pizza,ON,2.2857142857142856
64425,89432,Pizza Pizza,ON,2.25
64429,48238,Pizza Hut,ON,2.7142857142857144
64436,44545,Pizza Pizza,ON,2.75
64440,95169,Pizza Hut,ON,1.4285714285714286
64454,75442,Domino's Pizza,ON,4.0
64457,96970,Pizza Pizza,ON,2.6666666666666665
64460,5387,Pizza Hut,ON,3.6666666666666665
64463,106503,Pizza Pizza,ON,2.75
64467,110486,Pizza Hut,ON,2.6666666666666665
64470,56748,Pizza Pizza,ON,2.333333333333333
64476,21532,Pizza Pizza,ON,2.8
64481,173189,Domino's Pizza,ON,4.333333333333333
64490,85020,Pizza Pizza,ON,2.333333333333333
64493,176637,Pizza Pizza,ON,2.2
64498,104000,Pizza Pizza,ON,2.333333333333333
64501,142414,Pizza Hut,ON,2.142857142857143
64515,118428,Domino's Pizza,ON,2.625
64531,188098,Domino's Pizza,ON,4.2
64536,176361,Pizza Hut,ON,2.1666666666666665
64542,54724,Domino's Pizza,ON,3.0
64549,61929,Pizza Pizza,ON,2.1666666666666665
64561,155414,Pizza Pizza,ON,2.25
64573,3957,Pizza Pizza,ON,3.0
64577,190520,Domino's Pizza,ON,3.3076923076923075
64590,185873,Papa John's Pizza,ON,2.8571428571428568
64597,100561,Pizza Pizza,ON,2.333333333333333
64618,134846,Pizza Hut,ON,2.6666666666666665
64621,179416,Pizza Hut,ON,1.818181818181818
64632,14656,Domino's Pizza,ON,3.0
64635,19729,Domino's,ON,1.6666666666666667
64638,4820,Domino's Pizza,ON,4.333333333333333
64641,134189,Pizza Pizza,ON,2.4
64651,30365,Pizza Pizza,ON,2.1538461538461537
64664,105130,Pizza Pizza,ON,3.0
64669,60375,Pizza Hut,ON,1.2
64679,169617,Pizza Pizza,ON,3.8
64684,155483,Pizza Hut,ON,1.5
64688,122217,Pizza Pizza,ON,2.6666666666666665
64697,127970,Pizza Hut,ON,2.0
64707,66146,Pizza Pizza,ON,2.1111111111111107
64716,3829,Pizza Hut,ON,2.333333333333333
64719,109072,Pizza Pizza,ON,2.75
64731,184839,Pizza Pizza,ON,2.6666666666666665
64734,187494,Domino's Pizza,ON,5.0
64738,103950,Pizza Pizza,ON,2.0
64741,179269,Pizza Pizza,ON,2.333333333333333
64744,183345,Pizza Pizza,ON,1.3333333333333333
64747,184883,Domino's Pizza,ON,1.7142857142857142
64754,179981,Little Caesars,ON,2.75
64762,160528,Pizza Hut,ON,1.3333333333333333
64765,3446,Domino's Pizza,ON,1.8888888888888888
64774,179355,Pizza Pizza,ON,1.6666666666666667
64777,22188,Domino's Pizza,ON,3.6666666666666665
64783,66555,Domino's Pizza,ON,2.0
64786,38235,Little Caesars,ON,4.333333333333333
64789,107457,Little Caesars,ON,2.6
64794,147163,Pizza Hut,ON,2.625
64802,95095,Papa John's Bakery,ON,3.8139534883720936
64845,97032,Pizza Hut,ON,1.5
64849,106564,Pizza Hut,ON,1.6428571428571428
64863,74745,Pizza Pizza,ON,2.6153846153846154
64876,113086,Little Caesars Pizza,ON,4.0
64879,38391,Papa John's,ON,4.0
64883,134433,Little Caesars,ON,3.6666666666666665
64886,101264,Domino's Pizza,ON,4.142857142857143
64893,162187,Domino's Pizza,ON,4.4
64898,7014,Pizza Pizza,ON,2.333333333333333
64901,75035,Pizza Hut,ON,2.1538461538461537
64914,25719,Domino's Pizza,ON,3.1818181818181817
64925,188964,Pizza Pizza,ON,1.0
64928,122825,Pizza Pizza,ON,1.6666666666666667
64931,139341,Pizza Pizza,ON,2.333333333333333
64946,81446,Papa John's,ON,3.1666666666666665
64952,173099,Pizza Pizza,ON,2.75
64956,1435,Pizza Hut,ON,1.0909090909090908
64967,150099,Pizza Pizza,ON,1.0
64970,130462,Pizza Hut,ON,3.1
64980,117165,Pizza Hut,ON,1.8
64985,10350,Domino's Pizza,ON,1.3333333333333333
64988,37978,Domino's Pizza,ON,3.6
64993,158138,Pizza Pizza,ON,2.6666666666666665
64996,26940,Pizza Pizza,ON,1.2272727272727273
65018,178010,Domino's Pizza,ON,2.75
65022,55034,Little Caesars,ON,3.0
65026,70316,Domino's Pizza,ON,1.5
65030,182443,Pizza Pizza,ON,2.333333333333333
65039,58576,Pizza Pizza,ON,2.0
65043,56897,Pizza Pizza,ON,3.333333333333333
65046,129746,Little Caesars,ON,3.0
65049,161000,Pizza Pizza,ON,1.4
65054,180297,Pizza Hut,ON,1.4444444444444444
65072,99660,Domino's Pizza,ON,3.533333333333333
65087,3354,Pizza Hut,ON,1.6
65092,128204,Pizza Pizza,ON,2.5
65096,128766,Domino's Pizza,ON,2.333333333333333
65099,2900,Pizza Pizza,ON,2.333333333333333
65102,253,Domino's Pizza,ON,3.0
65105,47134,Pizza Pizza,ON,2.2
65110,102301,Pizza Hut,ON,3.571428571428572
65117,90623,Pizza Pizza,ON,2.642857142857143
65131,150847,Pizza Pizza,ON,1.375
65139,73165,Pizza Pizza,ON,2.571428571428572
65146,155611,Pizza Pizza,ON,1.0
65150,75797,Papa Johns,ON,2.636363636363636
65172,173898,Domino's Pizza,ON,3.4
65177,100170,Domino's Pizza,ON,3.0
65181,141248,Pizza Hut,ON,3.333333333333333
65187,123627,Domino's Pizza,ON,3.571428571428572
65194,118724,Domino's Pizza,ON,2.235294117647059
65211,110801,Pizza Pizza,ON,1.0
65214,161718,Pizza Pizza,ON,3.333333333333333
65217,143231,Pizza Pizza,ON,2.75
65225,176955,Little Caesars Pizza,ON,2.125
65233,41003,Little Caesars,PA,2.25
65245,2496,Papa John's,PA,2.6
65250,3228,Domino's Pizza,PA,2.2222222222222223
65259,101772,Pizza Hut,PA,2.333333333333333
65262,118373,Pizza Hut,PA,2.4
65267,165641,Pizza Hut,PA,1.6666666666666667
65270,66255,Little Caesars Pizza,PA,3.5
65276,123817,Domino's Pizza,PA,1.8
65286,128655,Papa John's,PA,2.2
65291,65911,Pizza Hut,PA,1.7777777777777777
65300,139672,Pizza Hut,PA,3.0
65305,33417,Domino's Pizza,PA,1.9333333333333331
65335,26240,Pizza Hut,PA,1.4615384615384617
65348,74393,Papa John's Pizza,PA,3.6666666666666665
65351,138636,Domino's Pizza,PA,2.0
65372,55369,Pizza Hut,PA,3.5
65376,175773,Pizza Hut,PA,1.1304347826086956
65399,165956,Little Caesars Pizza,PA,1.5
65405,25,Pizza Hut,PA,2.833333333333333
65411,126189,Pizza Hut,PA,2.1111111111111107
65420,24186,Pizza Hut,PA,2.0
65424,62547,Pizza Hut,PA,1.7058823529411764
65441,18362,Domino's Pizza,PA,1.4090909090909092
65463,75926,Domino's Pizza,PA,3.333333333333333
65466,135061,Pizza Hut,PA,2.875
65474,79608,Pizza Hut,PA,1.8333333333333333
65492,73926,Pizza Hut,PA,2.0
65496,46116,Papa John's,PA,1.7
65506,113991,Pizza Hut,PA,1.375
65514,186064,Domino's Pizza,PA,2.3076923076923075
65527,108387,Little Caesars Pizza,PA,2.333333333333333
65530,42591,Pizza Hut,PA,1.8333333333333333
65542,126621,Domino's Pizza,PA,3.4285714285714284
65549,120855,Little Caesars,PA,2.5
65557,44202,Papa John's Pizza,PA,2.0
65567,48032,Pizza Hut,PA,1.5
65573,108525,Pizza Hut,PA,2.6666666666666665
65582,142825,Domino's Pizza,PA,1.8148148148148149
65636,29160,Pizza Hut,PA,2.0
65649,29202,Pizza Hut,PA,2.25
65657,105972,Domino's Pizza,PA,2.6
65662,165239,Little Caesars,PA,1.6666666666666667
65665,147744,Domino's Pizza,PA,1.8666666666666667
65695,169926,Domino's Pizza,PA,2.0
65702,166752,Domino's Pizza,QC,2.75
65706,129151,Pizza Hut,QC,1.4
65711,105341,Pizza Pizza,QC,2.5
65715,174323,Pizza Hut,QC,2.4
65725,152510,Pizza Pizza,QC,2.333333333333333
65728,189642,Pizza Hut,QC,1.75
65732,91295,Pizza Pizza,QC,1.6
65737,53284,Little Caesars Pizza,QC,2.0
65740,86475,Domino's Pizza,QC,2.333333333333333
65743,178671,Pizza Hut,QC,2.6666666666666665
65746,121110,Pizza Hut,QC,1.3333333333333333
65749,76868,Domino's Pizza,QC,2.6666666666666665
65752,16231,Domino's,QC,1.0
65755,47847,Domino's Pizza,QC,2.0
65758,75950,Little Caesars,QC,3.75
65762,169757,Domino's Pizza,QC,2.6666666666666665
65765,60781,Pizza Pizza,QC,1.0
65768,59369,Domino's Pizza,QC,2.75
65772,135160,Domino's Pizza,QC,2.6
65777,145002,Domino's Pizza,QC,2.333333333333333
65783,45853,Pizza Pizza,QC,1.75
65787,114441,Pizza Pizza,QC,2.7777777777777777
65796,50334,Papa John's Pizza,WI,2.5
65810,25043,Pizza Hut,WI,1.7857142857142858
65824,62678,Pizza Hut,WI,3.4
65829,71549,Papa John's Pizza,WI,2.7777777777777777
65838,46954,Pizza Hut,WI,1.6666666666666667
65844,115884,Little Caesars Pizza,WI,2.571428571428572
65851,44860,Papa John's Pizza,WI,2.6818181818181817
65873,59092,Pizza Hut,WI,2.3
65893,66925,Pizza Hut,WI,1.6666666666666667
65899,49835,Papa John's Pizza,WI,2.1818181818181817
65910,165618,Pizza Hut,WI,3.0
65915,10486,Little Caesars Pizza,WI,3.75
65919,97949,Pizza Hut,WI,2.230769230769231
65932,137370,Domino's Pizza,WI,2.5
65938,90235,Pizza Hut,WI,3.125
65946,2937,Pizza Hut,WI,4.0
65950,31285,Little Caesars Pizza,WI,2.4285714285714284
65957,79439,Pizza Hut,WI,2.125
65965,22141,Pizza Hut,WI,2.25
65969,44349,Pizza Hut,WI,1.9090909090909087
65980,64799,Subway,AB,2.333333333333333
65983,110519,Subway,AB,2.0
65986,29387,Subway,AB,3.6666666666666665
65989,5808,Subway,AB,1.0
65992,46714,Subway,AB,3.1428571428571432
65999,88430,Subway,AB,2.0
66002,154160,Subway,AB,3.333333333333333
66005,24772,Subway,AB,2.6666666666666665
66008,146556,Subway,AB,2.0
66011,154489,Subway,AB,1.6666666666666667
66014,61550,Subway,AB,3.333333333333333
66017,150541,Subway,AB,2.0
66020,63752,Subway,AZ,2.75
66024,184537,Subway,AZ,2.1538461538461537
66037,86013,Subway,AZ,3.9230769230769234
66050,84773,Subway,AZ,2.1818181818181817
66061,87704,Jersey Mike's Subs,AZ,3.870967741935484
66092,35283,Jimmy John's,AZ,2.3703703703703702
66146,1667,Subway,AZ,2.6666666666666665
66149,23959,Subway,AZ,2.5
66153,68568,Subway,AZ,2.375
66169,20691,Subway,AZ,2.3846153846153846
66182,125888,Jimmy John's,AZ,2.588235294117647
66250,94147,Subway,AZ,4.5
66256,43959,Subway,AZ,2.5
66262,128328,Subway,AZ,1.0
66265,129721,Subway,AZ,3.8
