"","business_id","name","city","state","postal_code","latitude","longitude","is_open","categories","attributes.GoodForKids","attributes.NoiseLevel","attributes.RestaurantsDelivery","attributes.GoodForMeal","attributes.Alcohol","attributes.Caters","attributes.WiFi","attributes.RestaurantsTakeOut","attributes.BusinessAcceptsCreditCards","attributes.Ambience","attributes.BusinessParking","attributes.RestaurantsTableService","attributes.RestaurantsGoodForGroups","attributes.OutdoorSeating","attributes.HasTV","attributes.BikeParking","attributes.RestaurantsReservations","attributes.RestaurantsPriceRange2","attributes.RestaurantsAttire","attributes.BusinessAcceptsBitcoin","attributes.ByAppointmentOnly","attributes.AcceptsInsurance","attributes.Music","attributes.GoodForDancing","attributes.CoatCheck","attributes.HappyHour","attributes.BestNights","attributes.WheelchairAccessible","attributes.DogsAllowed","attributes.BYOBCorkage","attributes.DriveThru","attributes.Smoking","attributes.AgesAllowed","attributes.HairSpecializesIn","attributes.Corkage","attributes.BYOB","attributes.DietaryRestrictions","attributes.Open24Hours","attributes.RestaurantsCounterService","hours.Monday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday","hours.Tuesday","order","circle"
"1482",147111,"Family Freezed","Calgary","AB","",51.0486151,-114.0708459,1,"Ice Cream & Frozen Yogurt, Food",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75531,1
"1483",144764,"Niko's Bistro","Calgary","AB","T2N 3P8",51.0524123,-114.0912924,1,"Bistros, Restaurants, Italian","FALSE","u'average'","FALSE",NA,"u'full_bar'","TRUE","u'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","FALSE","FALSE","TRUE","TRUE","2","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17:0-23:0","17:0-23:0","17:0-23:0","17:0-23:0","17:0-23:0","17:0-23:0","17:0-23:0",75565,0
"1484",164536,"Twisted Cafe","Calgary","AB","T2G 1R7",51.02998083,-114.034298,0,"Farmers Market, Restaurants, Food, Cafes","FALSE","'quiet'","TRUE",NA,"'none'","FALSE","'free'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,"TRUE","TRUE","FALSE","TRUE","FALSE","1","'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9:0-17:0","9:0-17:0","9:0-17:0",NA,75886,0
"1485",158907,"Pretty Sweet Bakery","Calgary","AB","T2G 1Y6",51.016513,-114.050978,1,"Custom Cakes, Patisserie/Cake Shop, Food, Bakeries",NA,NA,"TRUE",NA,NA,"TRUE",NA,"TRUE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:0-16:0","10:0-15:0",NA,NA,75977,0
"1486",18446,"Co-op","Calgary","AB","T3E 6K4",51.018998,-114.158914,1,"Grocery, Drugstores, Shopping, Food",NA,NA,NA,NA,NA,"TRUE",NA,"TRUE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,"FALSE",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0","7:0-23:0","7:0-23:0","6:0-23:0",76075,0
"1487",162839,"Denny's","Calgary","AB","T2K 6K2",51.09687237,-114.0545356,1,"American (Traditional), Diners, Breakfast & Brunch, Restaurants","TRUE","'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}","u'beer_and_wine'","FALSE","u'free'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,"TRUE","FALSE","TRUE","FALSE","FALSE","2","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",76083,0
"1488",43891,"Compass Restaurant","Calgary","AB","T2E 6Z8",51.134224,-114.0027492,1,"Breakfast & Brunch, Canadian (New), Restaurants, American (New)","TRUE",NA,"FALSE",NA,"u'full_bar'",NA,"u'free'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",NA,"TRUE","FALSE","FALSE",NA,"TRUE","2","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:0-11:0","6:0-13:0","6:0-11:0","6:0-11:0","6:30-11:0","6:30-11:0","6:0-11:0",76285,0
"1489",68132,"Thomsons Restaurant","Calgary","AB","T2G 5P6",51.0457158,-114.0623363,1,"American (New), Breakfast & Brunch, Restaurants, Canadian (New)","TRUE","u'average'","FALSE",NA,"u'full_bar'",NA,"'paid'","FALSE",NA,"{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}",NA,"TRUE","TRUE","FALSE","TRUE","TRUE","2","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:30-14:0","6:30-14:0","6:30-14:0","6:30-14:0","6:30-14:0","6:30-14:0","6:30-14:0",76332,1
"1490",106429,"OPA! of Greece Sunridge Mall","Calgary","AB","T1Y 5T4",51.07416713,-113.9914799,1,"Greek, Restaurants, Fast Food",NA,NA,"FALSE",NA,"u'none'",NA,NA,"TRUE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,"FALSE",NA,NA,"FALSE","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:0-21:0","10:0-21:0","10:0-21:0","10:0-21:0","10:0-21:0","11:0-17:0","10:0-21:0",76339,1
"1491",106903,"A&W","Calgary","AB","T3H 3P8",51.0187509,-114.1686442,1,"Restaurants, Fast Food, Burgers","TRUE",NA,"FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,"'free'","TRUE",NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE",NA,NA,"TRUE","FALSE","1","'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",76377,0
"1492",98476,"Ukrainian Fine Food","Calgary","AB","T2G 4A9",51.0173365,-114.0531681,1,"Ukrainian, Restaurants","TRUE","u'quiet'","FALSE","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","u'none'","TRUE","u'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,"FALSE","FALSE","FALSE",NA,"FALSE","1","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9:0-15:0","9:0-15:0","9:0-15:0","9:0-15:0",NA,NA,"9:0-15:0",76421,0
"1493",59732,"Shawarma Palace","Calgary","AB","T2A 0S4",51.0378562,-113.9787764,1,"Diners, Middle Eastern, Mediterranean, Restaurants, Food, Donairs","TRUE","'average'","FALSE",NA,"u'none'","TRUE","u'free'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,"TRUE","FALSE","TRUE","FALSE","FALSE","1","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:0-1:0","10:0-1:0","10:0-1:0","10:0-4:0","10:0-4:0","10:0-1:0","10:0-1:0",76470,0
"1494",80693,"Sweet Relief Pastries","Calgary","AB","T2R 0V2",51.0405229,-114.0649448,1,"Food, Bakeries",NA,NA,"TRUE",NA,NA,"TRUE",NA,"TRUE",NA,NA,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,NA,"TRUE",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-18:0","11:0-18:0","11:0-18:0","11:0-18:0",NA,"11:0-18:0",76480,0
"1495",80163,"Jerusalem Shawarma","Calgary","AB","T3H",51.0664578,-114.2105925,1,"Donairs, Food, Restaurants, Middle Eastern",NA,NA,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-22:0","11:0-22:0",76601,0
"1496",161652,"Whippt Desserts & Catering","Calgary","AB","T2C 4X6",50.9879632,-113.9573697,1,"Food, Event Planning & Services, Desserts, Caterers",NA,NA,NA,NA,NA,NA,NA,"TRUE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:0-14:0","10:0-14:0","10:0-14:0","10:0-14:0",NA,NA,"10:0-14:0",76621,0
"1497",157138,"Toa Vietnamese Cuisine","Calgary","AB","T2A 4X7",51.03830567,-113.9090824,1,"Restaurants, Vietnamese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76632,0
"1498",118696,"Boston Pizza","Calgary","AB","T3G 2W1",51.12687394,-114.1972803,1,"Pizza, Restaurants","TRUE","u'average'","TRUE",NA,"u'full_bar'","FALSE","'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","TRUE","TRUE","FALSE","TRUE","2","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76698,1
"1499",109807,"Edible Arrangements","Calgary","AB","T2Y 3H9",50.9011968,-114.0681245,1,"Shopping, Florists, Gift Shops, Food, Specialty Food, Chocolatiers & Shops, Flowers & Gifts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9:0-19:0","9:0-19:0","9:0-19:0","9:0-19:0","9:0-17:0","10:0-15:0","9:0-19:0",76724,0
"1500",3659,"OEB Breakfast Co.","Calgary","AB","T2E 0C4",51.0531605,-114.0440987,1,"Restaurants, Breakfast & Brunch","TRUE","u'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}","u'beer_and_wine'","FALSE","u'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","2","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7:0-14:30","7:0-14:30","7:0-14:30","7:0-14:30","7:0-14:30","7:0-14:30","7:0-14:30",76728,0
"1501",161646,"Via Cibo","Calgary","AB","T2H 0A7",50.9842157,-114.0432257,1,"Italian, Salad, Pizza, Restaurants","TRUE","u'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","u'beer_and_wine'","FALSE","u'no'","TRUE",NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","2","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0",76806,0
"1502",177115,"Thanh Long Noodle House","Calgary","AB","T2T 0B8",51.0381581,-114.0895681,0,"Vietnamese, Noodles, Restaurants, Korean","TRUE","u'average'","FALSE",NA,"u'full_bar'",NA,"u'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,"TRUE","FALSE","TRUE","TRUE","FALSE","2","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0",NA,"11:0-21:0",76844,0
"1503",69745,"Little Caesars Pizza","Calgary","AB","T2J 0N2",50.94216334,-114.0461516,1,"Italian, Shopping Centers, Chicken Wings, Shopping, Pizza, Restaurants","TRUE","u'quiet'","TRUE",NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,"TRUE",NA,"FALSE",NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76850,0
"1504",34155,"UMI Sushi Express","Calgary","AB","T3A 0E2",51.084709,-114.154918,1,"Restaurants, Japanese","TRUE",NA,"FALSE",NA,NA,NA,NA,NA,NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE",NA,NA,NA,"FALSE","2","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76879,0
"1505",6824,"Chili's Texas Grill","Calgary","AB","T2Z 3V8",50.931379,-113.968901,0,"Bars, Sports Bars, Nightlife, Mexican, Tex-Mex, Burgers, Canadian (New), Restaurants","TRUE","u'loud'","FALSE",NA,"'full_bar'","FALSE","'free'","TRUE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","2","'casual'",NA,NA,NA,"{'dj': False, 'background_music': True, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","FALSE","FALSE","TRUE","{'monday': True, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}",NA,NA,NA,NA,"u'no'",NA,NA,NA,NA,NA,NA,NA,"11:0-23:0","11:0-23:0","11:0-23:0","11:0-0:0","11:0-0:0","11:0-22:0","11:0-23:0",76967,0
"1506",191006,"Unimarket","Calgary","AB","T2G 5N3",51.00923877,-114.0634274,1,"Mexican, Grocery, Specialty Food, Restaurants, Food, Ethnic Food, International Grocery","TRUE","u'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","u'none'",NA,NA,"TRUE",NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,"TRUE","FALSE","TRUE",NA,"FALSE","2","'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9:0-18:0","9:0-19:0","9:0-19:0","9:0-19:0","9:0-18:0","10:0-18:0","9:0-19:0",77180,0
"1507",138566,"Petro-Canada","Calgary","AB","T2V 0K7",50.97150102,-114.1183161,1,"Car Wash, Auto Repair, Food, Automotive, Convenience Stores, Gas Stations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0",77263,0
"1508",179133,"The Still","Calgary","AB","T2G 0K3",51.0398109,-114.0590543,1,"Nightlife, American (Traditional), Bars, Lounges, Restaurants","TRUE",NA,"FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","u'full_bar'",NA,NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","TRUE","TRUE",NA,"TRUE","2","'casual'",NA,NA,NA,"{'dj': True, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}","TRUE",NA,"TRUE",NA,NA,NA,NA,NA,"u'outdoor'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77430,0
"1509",71355,"Mr. Shawarma","Airdrie","AB","T4B 2N1",51.2883725,-114.0122421,1,"Restaurants, Imported Food, Ethnic Food, Food, Specialty Food, Mediterranean, Lebanese, Middle Eastern","TRUE","u'average'","TRUE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,"TRUE",NA,"TRUE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","FALSE","TRUE","FALSE","TRUE",NA,NA,"1","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0",NA,"11:0-21:0",77769,0
"1510",10821,"Bankview Public House","Calgary","AB","T2T 3V5",51.028241,-114.095075,1,"Pubs, Nightlife, Beer, Wine & Spirits, Food, Bars",NA,NA,NA,NA,"u'full_bar'",NA,NA,NA,NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",NA,"TRUE","FALSE","TRUE",NA,"FALSE","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0",77824,0
"1511",137904,"Song Han","Calgary","AB","T2N 3P3",51.0527413,-114.08851,1,"Vietnamese, Restaurants","TRUE","u'quiet'","TRUE","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","u'full_bar'",NA,"'free'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","2","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77984,0
"1512",44941,"Avocado Restaurant and Lounge","Calgary","AB","T2H 3B8",50.9859443,-114.041223,0,"Mexican, Bars, Nightlife, Restaurants, Lounges","TRUE","u'quiet'",NA,NA,NA,NA,"u'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","TRUE",NA,NA,NA,"2","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78032,0
"1513",180325,"Hong An Vietnamese Cuisine","Calgary","AB","T2Z 0C2",50.9325525,-113.9697057,1,"Vietnamese, Restaurants","TRUE","u'quiet'","TRUE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,"'no'","TRUE",NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","FALSE","FALSE","TRUE","TRUE","1","'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-20:0","11:0-20:0","11:0-20:0","11:0-20:0","11:0-20:0",NA,"11:0-20:0",78062,0
"1514",165524,"Home Food Inn Peking Cuisine","Calgary","AB","T2H 0J2",51.00781184,-114.0679587,0,"Restaurants, Chinese","TRUE","u'average'","TRUE",NA,"u'full_bar'",NA,NA,"TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,"TRUE","FALSE","TRUE",NA,"TRUE","2","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78112,0
"1515",16888,"Co Do Vietnamese Restaurant","Calgary","AB","T2T 0C6",51.037805,-114.093825,1,"Restaurants, Vietnamese","TRUE","u'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","u'beer_and_wine'","FALSE","u'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","1","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","12:0-22:0","11:0-22:0",78147,0
"1516",161781,"Brewsters Brewing Company and Restaurant","Calgary","AB","T2J 0N3",50.9423826,-114.047266,1,"American (New), Restaurants, Food, Breweries, Canadian (New)","FALSE","u'loud'","FALSE","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","u'full_bar'","FALSE","u'no'","FALSE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'casual': False}","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",NA,"TRUE","TRUE","TRUE","TRUE","TRUE","2","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:30-23:0","11:30-0:0","11:30-0:0","11:0-1:0","11:0-1:0","11:0-23:0","11:30-0:0",78329,0
"1517",42930,"Cattlebaron Alberta Steak House and Bar","Calgary","AB","T2X 3V3",50.9057273,-114.0573193,1,"Restaurants, Steakhouses","TRUE","u'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","u'full_bar'","FALSE","'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,"TRUE","FALSE","TRUE","FALSE","TRUE","3","u'dressy'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-22:0","11:0-23:0","11:0-23:0","11:0-0:0","11:0-0:0","16:0-22:0","11:0-23:0",78390,0
"1518",46926,"Saigon Passion Vietnamese Restaurant","Calgary","AB","T3J 3K9",51.09698906,-113.960677,1,"Restaurants, Vietnamese","TRUE","u'loud'","TRUE",NA,"u'full_bar'",NA,"u'no'","TRUE",NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","FALSE","FALSE",NA,"TRUE","2","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-21:0","11:0-21:0","11:0-21:0",78404,0
"1519",29700,"Vietnam Palace Grill & Noodle House","Calgary","AB","T2M 0H6",51.0670108,-114.0675281,0,"Restaurants, Vietnamese","TRUE","u'average'","FALSE",NA,"u'full_bar'",NA,"u'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,"TRUE","FALSE","TRUE","TRUE","TRUE","2","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78422,0
